market,timeframe,strategy_family,variant,total_trades,total_return,win_rate,profit_factor,max_drawdown,average_r,median_r,expectancy,average_holding_minutes,zero_cost_profit_factor,zero_cost_expectancy,oos_return,oos_profit_factor,oos_expectancy,status,reason
AUDUSD,4H,RANGE_MEAN_REVERSION,BB_RSI_RANGE,17,-0.0003096717966718,0.2941176470588235,0.9872690051032854,0.0055307760377495,-0.0074057622692646,-1.0206292515062283,-0.0074057622692646,2738.823529411765,1.0745513824618598,0.0413221698173202,0.0050913565885271,1.8008168278674452,0.3647900719118097,FAIL,fewer than 200 trades; profit factor below 1.25; non-positive expectancy after costs; walk-forward results unstable; zero-cost edge fails after costs
USDJPY,15M,TREND_CONTINUATION,EMA50_200_PULLBACK,2853,-0.4892997445825335,0.3869610935856992,0.8111211659102949,0.4912452565434661,-0.1164250153202914,-1.0309505358263855,-0.1164250153202914,163.86435331230285,0.9681561005388842,-0.018007184414152,-0.2075801805503598,0.7476553120195748,-0.1613689810498053,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
USDJPY,15M,EMA_VWAP_PULLBACK,EMA20_SESSION_MEAN,3109,-0.5418858790319685,0.38308137664844,0.8060632465124553,0.5543208916880851,-0.1241405659567075,-1.0397473064710687,-0.1241405659567075,91.03248633000965,1.017233013755752,0.0098807304290793,-0.1852176586025352,0.7946615706188976,-0.1324768924257428,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable; zero-cost edge fails after costs
USDJPY,15M,COMPRESSION_BREAKOUT,ATR_COMPRESSION_CLOSE,1871,-0.4652118935904785,0.3666488508818813,0.7550039356661765,0.4666943575197242,-0.1658092426491905,-1.0534621591271631,-0.1658092426491905,56.28006413682522,0.969826664785994,-0.0181053572280245,-0.1580251018612873,0.7467207857533434,-0.1716010504673687,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
USDJPY,15M,SUPPORT_RESISTANCE,HTF_REJECTION,822,-0.1657672062418412,0.4014598540145985,0.8144939793651851,0.1720165460057742,-0.1089849521436709,-1.0259706285282146,-0.1089849521436709,198.04744525547449,0.9622468468908578,-0.020480226492411,-0.06490879799377,0.7545372887335396,-0.1472330361483687,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
USDJPY,15M,RANGE_MEAN_REVERSION,BB_RSI_RANGE,130,-0.0405957102703159,0.3384615384615385,0.7628888564304647,0.0468378122751845,-0.1577544609728716,-1.0386404864132208,-0.1577544609728716,99.46153846153848,0.8596582941045261,-0.0871212573154231,-0.0264563062082072,0.5074052045497023,-0.3814007690380565,FAIL,fewer than 200 trades; profit factor below 1.25; non-positive expectancy after costs; out-of-sample return is not positive; walk-forward results unstable
USDJPY,30M,TREND_CONTINUATION,EMA50_200_PULLBACK,1960,-0.2576596411064753,0.4035714285714286,0.874739520223687,0.2713119789374825,-0.0746617313322297,-1.0226072364204517,-0.0746617313322297,351.6887755102041,0.9838057069682538,-0.0091085011328962,-0.0784130616302742,0.8664836599053587,-0.0806220317988782,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
USDJPY,30M,EMA_VWAP_PULLBACK,EMA20_SESSION_MEAN,3104,-0.4545516905344472,0.389819587628866,0.8426556845182653,0.4636788121182432,-0.0962758524701542,-1.0265284240021433,-0.0962758524701542,252.69974226804123,0.9752229547235866,-0.0141260622668311,-0.1862604338745522,0.7848974330587222,-0.1344397692575571,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
USDJPY,30M,COMPRESSION_BREAKOUT,ATR_COMPRESSION_CLOSE,1286,-0.2235264507721386,0.3880248833592535,0.8483368643874054,0.2273711590211402,-0.0969160534274984,-1.0356391969281271,-0.0969160534274984,123.6625194401244,0.9883718625505744,-0.0068730892294745,-0.0302549210642761,0.9189738054622776,-0.0492670828367266,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
USDJPY,30M,SUPPORT_RESISTANCE,HTF_REJECTION,414,-0.0733282693015326,0.4009661835748792,0.8451385567252144,0.1056956892915211,-0.0906895068291288,-1.0207737513553554,-0.0906895068291288,384.4927536231884,0.9465545342531236,-0.0294901995155037,-0.013565938087595,0.9031581538392722,-0.0542515303364415,FAIL,profit factor below 1.25; non-positive expectancy after costs; out-of-sample return is not positive; walk-forward results unstable
USDJPY,30M,RANGE_MEAN_REVERSION,BB_RSI_RANGE,84,-0.062900355955768,0.3095238095238095,0.438614282129649,0.0638942713334153,-0.3855739028770912,-1.0291109497504356,-0.3855739028770912,200.7142857142857,0.5468528764779027,-0.2902027444139595,-0.0276790877728903,0.2880292373459342,-0.5386891175311079,FAIL,fewer than 200 trades; profit factor below 1.25; non-positive expectancy after costs; out-of-sample return is not positive; walk-forward results unstable
USDJPY,1H,TREND_CONTINUATION,EMA50_200_PULLBACK,974,-0.1612902877118626,0.3942505133470226,0.8526958479391896,0.1813309308183837,-0.0889442041146702,-1.016302446585878,-0.0889442041146702,642.0739219712526,0.9274200358378022,-0.0421361976878987,-0.02273089640614,0.916820300802266,-0.0490511107988588,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
USDJPY,1H,EMA_VWAP_PULLBACK,EMA20_SESSION_MEAN,2456,-0.3695059323933108,0.3851791530944625,0.8488200855661272,0.3974626918521395,-0.0925341775697588,-1.018758164114936,-0.0925341775697588,537.1416938110749,0.9385972041058508,-0.035857808553584,-0.1115001383132341,0.8471314248205117,-0.094263825964939,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
USDJPY,1H,COMPRESSION_BREAKOUT,ATR_COMPRESSION_CLOSE,655,-0.0406370733141108,0.4045801526717557,0.9502835724137408,0.0874772346312627,-0.0302031278634516,-1.0239126423064246,-0.0302031278634516,263.4503816793893,1.1094528378499915,0.061585829169717,-0.0343042855473559,0.8296864919208295,-0.1104277270369684,FAIL,profit factor below 1.25; non-positive expectancy after costs; out-of-sample return is not positive; walk-forward results unstable; zero-cost edge fails after costs
USDJPY,1H,SUPPORT_RESISTANCE,HTF_REJECTION,237,-0.0616888908746362,0.3713080168776371,0.7830599782261294,0.0923347498284221,-0.1330431199261812,-1.0157651843675866,-0.1330431199261812,657.2151898734177,0.826343515219264,-0.1032999571655815,0.0180758499319779,1.262153969344136,0.1293153082513928,FAIL,profit factor below 1.25; non-positive expectancy after costs; walk-forward results unstable
USDJPY,1H,RANGE_MEAN_REVERSION,BB_RSI_RANGE,42,-0.0008472428805798,0.4285714285714285,0.9851688458228336,0.0125668233715423,-0.0085108462973731,-1.0177459353296228,-0.0085108462973731,1017.1428571428572,1.0501710392015768,0.0279826739264728,-0.010012835884565,0.511050079681674,-0.3580600022382398,FAIL,fewer than 200 trades; profit factor below 1.25; non-positive expectancy after costs; out-of-sample return is not positive; walk-forward results unstable; zero-cost edge fails after costs
USDJPY,4H,TREND_CONTINUATION,EMA50_200_PULLBACK,266,0.0139653208075296,0.4285714285714285,1.0484992642085726,0.0230270933462884,0.0275027896789369,-1.0074361960541305,0.0275027896789369,2479.3984962406016,1.1063377307167377,0.0582247855324195,0.0068588073873032,1.1035466066304291,0.0584372392815282,FAIL,profit factor below 1.25
USDJPY,4H,EMA_VWAP_PULLBACK,EMA20_SESSION_MEAN,764,0.0664794337482512,0.4345549738219895,1.07781832654193,0.0655668109446709,0.0435657601820412,-1.00833538581204,0.0435657601820412,1798.1151832460732,1.125112242483178,0.068364070744302,-0.0371840320117807,0.8402652948749416,-0.0978323258335994,FAIL,profit factor below 1.25; out-of-sample return is not positive; walk-forward results unstable
USDJPY,4H,COMPRESSION_BREAKOUT,ATR_COMPRESSION_CLOSE,185,0.0292995608687831,0.4432432432432432,1.1412702188682866,0.0391705651120262,0.0795681912089035,-1.0108674803346005,0.0795681912089035,1172.7567567567569,1.2135317446958578,0.1164785219190703,0.0075098911036184,1.1473104897330475,0.0828457762469624,FAIL,fewer than 200 trades; profit factor below 1.25
USDJPY,4H,SUPPORT_RESISTANCE,HTF_REJECTION,67,-0.0200945874376951,0.3432835820895522,0.7672115853449947,0.0248318491490211,-0.1501112972857847,-1.0085529551678722,-0.1501112972857847,1848.358208955224,0.7846879905096552,-0.1369849451722704,-0.0052381728281847,0.7744490690558377,-0.1445158306661292,FAIL,fewer than 200 trades; profit factor below 1.25; non-positive expectancy after costs; out-of-sample return is not positive; walk-forward results unstable
USDJPY,4H,RANGE_MEAN_REVERSION,BB_RSI_RANGE,7,-0.002302983601354,0.4285714285714285,0.7174902893570372,0.0075520591584813,-0.1634795451732317,-1.0102309693714782,-0.1634795451732317,3291.428571428572,0.7444419250406822,-0.1460331856910402,0.0052890185380165,inf,1.320912928408043,FAIL,fewer than 200 trades; profit factor below 1.25; non-positive expectancy after costs; walk-forward results unstable; profit concentrated in one month
XAUUSD,15M,TREND_CONTINUATION,EMA50_200_PULLBACK,2699,-0.4879714818199273,0.3834753612449055,0.8025980478421739,0.5103900851028569,-0.1226553862408264,-1.031491271809838,-0.1226553862408264,156.61911819192292,1.0052714007871435,0.0029663360255671,-0.0044910082799717,0.9969379766190692,-0.0017428468174883,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable; zero-cost edge fails after costs
XAUUSD,15M,EMA_VWAP_PULLBACK,EMA20_SESSION_MEAN,3054,-0.6036484579068603,0.37524557956778,0.7698929616377536,0.6121681378835055,-0.1501144936787241,-1.045430205919157,-0.1501144936787241,88.61001964636542,1.0422251183325677,0.0242836879065908,-0.043517873983865,0.95372549430595,-0.0277175445324119,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable; zero-cost edge fails after costs
XAUUSD,15M,COMPRESSION_BREAKOUT,ATR_COMPRESSION_CLOSE,1508,-0.3212995383091634,0.386604774535809,0.8081804932444664,0.3579684103528201,-0.1270340720245581,-1.0491991872780444,-0.1270340720245581,57.88129973474801,1.0591687107463146,0.0342543963898316,-0.0563137666111083,0.90626359401386,-0.0588958938060193,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable; zero-cost edge fails after costs
XAUUSD,15M,SUPPORT_RESISTANCE,HTF_REJECTION,725,-0.2387290903450318,0.3724137931034483,0.6995573479477903,0.2510814350702404,-0.1868803084822922,-1.0281168207921516,-0.1868803084822922,216.6,0.8539072535684825,-0.0834585653478688,-0.0572865811136389,0.751269301706357,-0.1572563061027954,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
XAUUSD,15M,RANGE_MEAN_REVERSION,BB_RSI_RANGE,147,0.0224911636097915,0.4013605442176871,1.1240436085361727,0.0327881745095549,0.0777584458044604,-1.035143474388151,0.0777584458044604,86.83673469387755,1.403296796348604,0.2281149637996192,0.0276341298048663,1.812827065576692,0.4032173895169609,FAIL,fewer than 200 trades; profit factor below 1.25; walk-forward results unstable
XAUUSD,30M,TREND_CONTINUATION,EMA50_200_PULLBACK,1955,-0.2411054915089249,0.4040920716112532,0.884122613297869,0.2746998500507676,-0.0692014388033846,-1.0220495614184693,-0.0692014388033846,316.52685421994886,1.0381321411743545,0.0209607463705988,-0.0032357826575885,0.9964361542617074,-0.0020247750600289,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable; zero-cost edge fails after costs
XAUUSD,30M,EMA_VWAP_PULLBACK,EMA20_SESSION_MEAN,3085,-0.4506779929753716,0.3925445705024311,0.8454492899243853,0.4728717965092658,-0.0957037001400614,-1.0284724247490546,-0.0957037001400614,212.742301458671,1.0379092535203307,0.0211946456020712,-0.0126715006014452,0.9877661874349376,-0.0070051224179546,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable; zero-cost edge fails after costs
XAUUSD,30M,COMPRESSION_BREAKOUT,ATR_COMPRESSION_CLOSE,1210,-0.282822826722744,0.3752066115702479,0.7950778575799894,0.2831689267101674,-0.1359096580749418,-1.0415148582638314,-0.1359096580749418,115.7603305785124,0.9691313223920086,-0.018520692545652,-0.009714317803081,0.97567584903746,-0.0146863310010152,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
XAUUSD,30M,SUPPORT_RESISTANCE,HTF_REJECTION,407,-0.1438319244095227,0.3636363636363636,0.6980743559021819,0.1499637224854252,-0.1895252466138551,-1.021402700092526,-0.1895252466138551,451.031941031941,0.8482393059109977,-0.0870923629153962,-0.0614611292074912,0.5810879320664166,-0.2923638569675197,FAIL,profit factor below 1.25; non-positive expectancy after costs; out-of-sample return is not positive; walk-forward results unstable
XAUUSD,30M,RANGE_MEAN_REVERSION,BB_RSI_RANGE,66,-0.0299255865422649,0.2727272727272727,0.6814363776514522,0.0299255865422649,-0.2283566982304504,-1.0345832741662224,-0.2283566982304504,230.9090909090909,0.7634077100506115,-0.1602613587175222,-0.0135617963792115,0.2599480777915497,-0.6812163603803497,FAIL,fewer than 200 trades; profit factor below 1.25; non-positive expectancy after costs; out-of-sample return is not positive; walk-forward results unstable
XAUUSD,1H,TREND_CONTINUATION,EMA50_200_PULLBACK,1022,-0.0083215281952575,0.4256360078277886,0.9953513614040926,0.0903957829059896,-0.0026746807399148,-1.0150600124821332,-0.0026746807399148,634.2270058708415,1.1259709564595932,0.067969327787956,0.0318643373145859,1.1183500678086642,0.0649418615961257,FAIL,profit factor below 1.25; non-positive expectancy after costs; walk-forward results unstable; zero-cost edge fails after costs
XAUUSD,1H,EMA_VWAP_PULLBACK,EMA20_SESSION_MEAN,2410,-0.3082733782972963,0.3946058091286307,0.8752094531972309,0.3486332977321952,-0.075098518123128,-1.018194589739011,-0.075098518123128,538.8298755186722,1.0072968105628628,0.0040803062641517,0.025162613342786,1.0385460327576803,0.0218246109163356,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; walk-forward results unstable; zero-cost edge fails after costs
XAUUSD,1H,COMPRESSION_BREAKOUT,ATR_COMPRESSION_CLOSE,766,-0.1566245424156371,0.3785900783289817,0.8275301506525821,0.169198573926451,-0.1097719367417901,-1.0278795917004997,-0.1097719367417901,302.5065274151436,0.9199999574781406,-0.0482210571089438,-0.0280947706153593,0.8709326725945474,-0.0804656338025721,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
XAUUSD,1H,SUPPORT_RESISTANCE,HTF_REJECTION,214,-0.083986194375317,0.3364485981308411,0.6898778626851592,0.0953061278456171,-0.2036368366857247,-1.021490704215202,-0.2036368366857247,682.4299065420561,0.7657742241074965,-0.1450275204715406,-0.0281830829061012,0.633998599337385,-0.2494530769056027,FAIL,profit factor below 1.25; non-positive expectancy after costs; out-of-sample return is not positive; walk-forward results unstable
XAUUSD,1H,RANGE_MEAN_REVERSION,BB_RSI_RANGE,44,0.0005489350313041,0.3863636363636363,1.0135520722717164,0.0123304035728956,0.0080670994355157,-1.0144113463781963,0.0080670994355157,729.5454545454545,1.1323584836244118,0.0739280907205499,-0.0102852948429669,0.3222827733033714,-0.5728639427911291,FAIL,fewer than 200 trades; profit factor below 1.25; out-of-sample return is not positive; walk-forward results unstable
XAUUSD,4H,TREND_CONTINUATION,EMA50_200_PULLBACK,257,0.0632414324143197,0.4552529182879377,1.2287588573260544,0.0260354244822158,0.1207847485760681,-1.00445626000252,0.1207847485760681,2351.4396887159533,1.2746289816211869,0.1420290771606099,0.010097705759112,1.1470236533056626,0.0799583486752371,FAIL,profit factor below 1.25
XAUUSD,4H,EMA_VWAP_PULLBACK,EMA20_SESSION_MEAN,767,0.0089090248380618,0.4185136897001303,1.012417734622765,0.0732776880552315,0.0072327483022399,-1.008628864312208,0.0072327483022399,1728.5006518904825,1.0684566760775005,0.0386292589115904,0.052108603026594,1.2467031208575108,0.1278190318493263,FAIL,profit factor below 1.25
XAUUSD,4H,COMPRESSION_BREAKOUT,ATR_COMPRESSION_CLOSE,186,-0.0200434884998326,0.3924731182795699,0.91326632878645,0.0481082861950683,-0.0529900485778595,-1.0165099531235828,-0.0529900485778595,1563.8709677419354,0.958358541618288,-0.0247545128956737,0.0195234795258294,1.5049647531401296,0.2432400694774427,FAIL,fewer than 200 trades; profit factor below 1.25; non-positive expectancy after costs; walk-forward results unstable
XAUUSD,4H,SUPPORT_RESISTANCE,HTF_REJECTION,60,-0.0149146769844188,0.3666666666666666,0.8075734478186474,0.0226737944348703,-0.1238033324864625,-1.011535319283972,-0.1238033324864625,1812.0,0.8918669321511798,-0.0648798407092921,-0.0072337158069676,0.552681391904962,-0.3286536228663221,FAIL,fewer than 200 trades; profit factor below 1.25; non-positive expectancy after costs; out-of-sample return is not positive; walk-forward results unstable
XAUUSD,4H,RANGE_MEAN_REVERSION,BB_RSI_RANGE,14,0.009416373462014,0.5714285714285714,1.7695527123491732,0.0040570761044111,0.3362708257331647,0.943988537280008,0.3362708257331647,2537.1428571428573,2.485068973031791,0.5303817760827811,0.0017481299503165,1.8679265872246495,0.4389435334922144,FAIL,fewer than 200 trades; walk-forward results unstable
BTCUSDT,15M,TREND_CONTINUATION,EMA50_200_PULLBACK,4207,-0.992211324557688,0.28167340147373426,0.35047464123460387,0.992211324557688,-0.5754954375801541,-1.1963681201336442,-0.5754954375801541,100.44330877109579,0.8964343816455705,-0.0596956838430783,-0.7681662643434148,0.2827692275159856,-0.6911506172987434,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,15M,EMA_VWAP_PULLBACK,EMA20_SESSION_MEAN,4156,-0.9957894555214977,0.26371511068334935,0.30237370732473495,0.9957968571947963,-0.6564975053713992,-1.22451371775468,-0.6564975053713992,70.48484119345524,0.8635197946434545,-0.08005771060828007,-0.7717340133882623,0.27460422404634355,-0.7175131506717578,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,15M,COMPRESSION_BREAKOUT,ATR_COMPRESSION_CLOSE,2859,-0.9924672371766656,0.21895767750961875,0.22500278067293084,0.9924672371766656,-0.8530524608856546,-1.3260243776336849,-0.8530524608856546,34.926547743966424,0.8245910644019334,-0.11224658520025917,-0.7485410541926402,0.17693700265293433,-0.9742836459523891,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,15M,SUPPORT_RESISTANCE,HTF_REJECTION,995,-0.6362561937205966,0.2974874371859296,0.3799167486016079,0.6371802257209325,-0.5068111295735607,-1.1437891176934591,-0.5068111295735607,110.12562814070351,0.8548928506533336,-0.08378434812050538,-0.27714616107198653,0.3349266965111119,-0.5972705878173044,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,15M,RANGE_MEAN_REVERSION,BB_RSI_RANGE,296,-0.35922605599092416,0.20608108108108109,0.24881689881736618,0.3621575429413481,-0.7501255237641601,-1.221785274139845,-0.7501255237641601,71.80743243243244,0.7088587302344634,-0.19611982049506435,-0.08505308034001402,0.1935740884213428,-0.8869727783390324,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,30M,TREND_CONTINUATION,EMA50_200_PULLBACK,3084,-0.9040700508924951,0.32717250324254216,0.5038880925016332,0.9043679067388707,-0.37863732540320644,-1.117663706341872,-0.37863732540320644,218.2101167315175,0.9700565473982822,-0.0165472969984828,-0.5211432740503685,0.4253694716648271,-0.4730037962512651,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,30M,EMA_VWAP_PULLBACK,EMA20_SESSION_MEAN,3796,-0.9680048669863841,0.3055848261327713,0.4371752567990833,0.9680945222126951,-0.45196195141341355,-1.1379763729907921,-0.45196195141341355,160.0368809272919,0.9355604556005606,-0.036107131716784514,-0.6178607101045095,0.4015702335570789,-0.5058800708298743,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,30M,COMPRESSION_BREAKOUT,ATR_COMPRESSION_CLOSE,1755,-0.8802343886927199,0.2706552706552707,0.3540528156694587,0.8802343886927199,-0.6029830745475216,-1.2021569141784814,-0.6029830745475216,79.6923076923077,0.8318852246746048,-0.10681474187507302,-0.43852047958738183,0.3364084131879931,-0.6396149782585432,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,30M,SUPPORT_RESISTANCE,HTF_REJECTION,544,-0.3204251031358938,0.33455882352941174,0.5067136154516078,0.325364277232775,-0.35376608218775296,-1.1004176070070075,-0.35376608218775296,236.25,0.8025441548720945,-0.11354290302070288,-0.09895151987346751,0.5321569594035159,-0.3414155842021056,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,30M,RANGE_MEAN_REVERSION,BB_RSI_RANGE,153,-0.15416239555266686,0.26143790849673204,0.37568580572286825,0.15543511117715375,-0.5455345526390667,-1.1506443256476504,-0.5455345526390667,158.23529411764707,0.6965154159821558,-0.20735224335032956,-0.042836216284975026,0.39952605232137073,-0.507536672180852,FAIL,fewer than 200 trades; profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,1H,TREND_CONTINUATION,EMA50_200_PULLBACK,1556,-0.5454208489382766,0.35475578406169667,0.630151572256925,0.5482213943058512,-0.2520018571115745,-1.070754779079099,-0.2520018571115745,434.305912596401,0.9615184943353683,-0.02133242525771585,-0.20039578542584646,0.593617516379406,-0.2831977051029285,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,1H,EMA_VWAP_PULLBACK,EMA20_SESSION_MEAN,2632,-0.7615622205621346,0.3518237082066869,0.614515131440401,0.7624140091486014,-0.27097507732742954,-1.0827932232386843,-0.27097507732742954,347.78115501519756,0.9741345574098055,-0.014404524906064115,-0.3640778672166346,0.5495694746459492,-0.33245072871167114,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,1H,COMPRESSION_BREAKOUT,ATR_COMPRESSION_CLOSE,833,-0.4820477747392875,0.3133253301320528,0.5037513146992233,0.48370712126643683,-0.39340792631939486,-1.1240265334389596,-0.39340792631939486,189.65186074429772,0.8680240379924946,-0.08123144101792819,-0.12459764312617161,0.5759007926695304,-0.32306964107877123,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,1H,SUPPORT_RESISTANCE,HTF_REJECTION,324,-0.21952302410408775,0.2962962962962963,0.49121516181864805,0.23400740469639697,-0.38116467080536104,-1.0789669389088876,-0.38116467080536104,444.44444444444446,0.7461291128569307,-0.15981535442615918,-0.06654433901478995,0.5000471444672866,-0.3854740208312003,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,1H,RANGE_MEAN_REVERSION,BB_RSI_RANGE,104,-0.08677809500954203,0.27884615384615385,0.455661385472777,0.09685151708367037,-0.4348963165941754,-1.1036364411940758,-0.4348963165941754,353.0769230769231,0.6981599418359191,-0.2015447146812407,-0.0011378735374562021,0.968035284469749,-0.023483138209617095,FAIL,fewer than 200 trades; profit factor below 1.25; non-positive expectancy after costs; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,4H,TREND_CONTINUATION,EMA50_200_PULLBACK,359,-0.06004909396863467,0.41225626740947074,0.85459167073589,0.06728792378299032,-0.08495428193589645,-1.0284553905005815,-0.08495428193589645,2024.958217270195,1.0164479187299191,0.008808990469062578,-0.023033719306513767,0.8016078631594736,-0.12261041678314488,FAIL,profit factor below 1.25; non-positive expectancy after costs; out-of-sample return is not positive; walk-forward results unstable; zero-cost edge fails after costs
BTCUSDT,4H,EMA_VWAP_PULLBACK,EMA20_SESSION_MEAN,902,-0.1834989738223206,0.39356984478935697,0.8174380958805169,0.19356637187614117,-0.11105144911056807,-1.0366431101528324,-0.11105144911056807,1423.769401330377,1.0165145744744564,0.009041869052948072,-0.08590461927949267,0.7071063661160965,-0.19141433796445909,FAIL,profit factor below 1.25; non-positive expectancy after costs; maximum drawdown not below 15%; out-of-sample return is not positive; walk-forward results unstable; zero-cost edge fails after costs
BTCUSDT,4H,COMPRESSION_BREAKOUT,ATR_COMPRESSION_CLOSE,267,-0.01705297027619912,0.41947565543071164,0.9503610449587028,0.052849843942370626,-0.03071382180161736,-1.0494580135292848,-0.03071382180161736,853.9325842696629,1.0901088349741295,0.05151505814074001,-0.007615519884243471,0.9077674454236841,-0.05915033423460056,FAIL,profit factor below 1.25; non-positive expectancy after costs; out-of-sample return is not positive; walk-forward results unstable; zero-cost edge fails after costs
BTCUSDT,4H,SUPPORT_RESISTANCE,HTF_REJECTION,73,-0.020573728660294055,0.3698630136986301,0.76863099900581,0.032512270275487636,-0.14110480512714416,-1.0345294680820745,-0.14110480512714416,1969.3150684931506,0.9311559220588354,-0.03783655527401089,-0.005543980840115426,0.769298202623427,-0.1449808584344466,FAIL,fewer than 200 trades; profit factor below 1.25; non-positive expectancy after costs; out-of-sample return is not positive; walk-forward results unstable
BTCUSDT,4H,RANGE_MEAN_REVERSION,BB_RSI_RANGE,23,0.003245970436183354,0.4782608695652174,1.1490269027798745,0.008215717467449974,0.07194216046800028,-0.03599046200831412,0.07194216046800028,2066.086956521739,1.3593736018368883,0.1610468777228111,0.00627025896518818,2.4600796179765334,0.5226905435490644,FAIL,fewer than 200 trades; profit factor below 1.25; walk-forward results unstable
